Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1962,25,199,Bob Johnston,T,,0,0,0,,,,,,,,,,,,,,,,Rice
1962,26,207,Harold Hays,LB,1969,0,0,0,8,96,,,,,,,,,,,,,,Southern Miss
1962,27,215,Roger McFarland,HB,,0,0,0,,,,,,,,,,,,,,,,Kansas
1962,28,223,Gary Henson,E,1964,0,0,0,0,12,,,,,,,,,,,,,,Colorado
1962,29,231,Ron Osborne,T,,0,0,0,,,,,,,,,,,,,,,,Clemson
1962,30,239,Bob Clemens,FB,1962,0,0,0,1,9,,,,,,2,9,0,,,,,,Pittsburgh
1962,31,247,Al Kimbrough,HB,,0,0,0,,,,,,,,,,,,,,,,Northwestern
1962,32,255,Bernard Wyatt,HB,,0,0,0,,,,,,,,,,,,,,,,Iowa
1962,33,263,Al Lederle,E,,0,0,0,,,,,,,,,,,,,,,,Georgia Tech
1962,34,271,Don Talbert,T,1971,0,0,5,29,103,,,,,,,,,,,,,,Texas
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1961,1,8,Mike Ditka HOF,TE,1972,2,5,8,75,158,,,,,,2,2,0,427,5812,43,,,Pittsburgh
1961,2,16,Tom Goode,C,1970,0,1,5,28,113,,,,,,,,,,,,,,Mississippi St.
1961,3,24,Walt Suggs,T,1971,0,2,9,49,137,,,,,,,,,,,,,,Mississippi St.
1961,4,32,Bobby Walden,P,1977,0,1,14,1,194,4,7,69,0,0,14,126,0,,,,,,Georgia
1961,5,40,Monte Lee,LB,1965,0,0,0,4,39,,,,,,,,,,,,1,,Texas
1961,6,48,Jake Gibbs,QB,,0,0,0,,,,,,,,,,,,,,,,Mississippi
1961,7,56,Dick Reynolds,T,,0,0,0,,,,,,,,,,,,,,,,North Carolina St.
1961,8,64,Houston Antwine,DT,1972,1,6,10,75,156,,,,,,,,,,,,1,,Southern Illinois
1961,9,72,Ralph White,T,,0,0,0,,,,,,,,,,,,,,,,Bowling Green
1961,10,80,Charley Lee,C,,0,0,0,,,,,,,,,,,,,,,,Iowa
1961,11,88,Bob Bird,G,,0,0,0,,,,,,,,,,,,,,,,Bowling Green
1961,12,96,Bob McLeod,TE,1966,0,1,3,26,84,,,,,,,,,126,1926,19,,,Abilene Christian
1961,13,104,Gerald Hinton,G,,0,0,0,,,,,,,,,,,,,,,,Louisiana Tech
1961,14,112,Jimmy King,T,,0,0,0,,,,,,,,,,,,,,,,Clemson
1961,15,120,Dennis Ferriter,C,,0,0,0,,,,,,,,,,,,,,,,Marquette
1961,16,128,Larry Wood,HB,,0,0,0,,,,,,,,,,,,,,,,Northwestern
1961,17,136,Sam Fewell,T,,0,0,0,,,,,,,,,,,,,,,,South Carolina
1961,18,144,Ike Grimsley,HB,,0,0,0,,,,,,,,,,,,,,,,Michigan St.
1961,19,152,Myron Pearson,HB,,0,0,0,,,,,,,,,,,,,,,,Colorado St.
1961,20,160,Lewis Johnson,HB,,0,0,0,,,,,,,,,,,,,,,,Florida A&M
1961,21,168,Ron Miller,QB,1962,0,0,0,1,6,17,43,250,1,1,3,27,0,,,,,,Wisconsin
1961,22,176,Bob Kelly,T,1968,0,0,0,2,39,,,,,,,,,,,,,,New Mexico St.
1961,23,184,Jim Anderson,FB,,0,0,0,,,,,,,,,,,,,,,,Mississippi
1961,24,192,Ken Gregory,E,1963,0,0,0,1,30,,,,,,,,,9,90,0,,,Whittier
1961,25,200,Jack Kreider,HB,,0,0,0,,,,,,,,,,,,,,,,Tulsa
1961,26,208,Don Fuell,QB,,0,0,0,,,,,,,,,,,,,,,,Southern Miss
1961,27,216,Boyd King,C,,0,0,0,,,,,,,,,,,,,,,,Rice
1961,28,224,John Frongillo,C,1966,0,0,1,7,54,,,,,,,,,,,,,,Baylor
1961,29,229,Tom Lewis,E,,0,0,0,,,,,,,,,,,,,,,,Lake Forest
1961,29,232,Errol Linden,T,1970,0,0,8,46,134,,,,,,,,,,,,,,Houston
1961,30,240,Jim Stroud,T,,0,0,0,,,,,,,,,,,,,,,,Rice
